x, y, label
5,52,1
4,42,1
3,88,1
8,94,1
9,53,1
9,66,1
6,53,1
4,69,1
5,42,1
9,51,1
3,59,1
9,89,1
9,75,1
6,60,1
4,50,1
5,79,1
1,41,1
9,90,1
7,51,1
1,40,1
9,96,1
9,48,1
1,62,1
1,84,1
9,76,1
2,72,1
6,91,1
6,92,1
1,35,1
1,41,1
6,78,1
6,89,1
1,79,1
9,56,1
6,93,1
9,39,1
1,61,1
2,61,1
4,90,1
8,44,1
7,46,1
3,48,1
1,38,1
2,57,1
3,62,1
3,62,1
5,84,1
1,77,1
9,73,1
5,37,1
5,97,1
4,75,1
3,81,1
5,56,1
4,41,1
7,50,1
7,58,1
2,96,1
4,58,1
9,63,1
8,79,1
3,59,1
1,83,1
8,33,1
9,61,1
2,45,1
1,37,1
6,84,1
8,33,1
8,73,1
6,68,1
6,50,1
5,52,1
7,47,1
5,55,1
4,91,1
3,46,1
4,92,1
5,81,1
9,94,1
4,70,1
6,64,1
6,80,1
7,69,1
1,62,1
3,37,1
4,66,1
8,85,1
5,61,1
8,48,1
3,44,1
1,76,1
6,64,1
1,33,1
9,69,1
3,66,1
1,39,1
5,74,1
4,65,1
6,51,1
6,62,1
3,77,1
2,47,1
7,79,1
5,68,1
5,45,1
8,80,1
9,37,1
6,91,1
8,52,1
8,49,1
9,78,1
7,52,1
8,86,1
2,41,1
5,94,1
4,71,1
7,39,1
4,47,1
2,84,1
4,77,1
8,37,1
4,94,1
8,55,1
6,96,1
4,40,1
9,83,1
7,62,1
8,56,1
9,46,1
3,76,1
9,78,1
3,97,1
1,94,1
7,63,1
8,33,1
2,47,1
8,45,1
7,66,1
7,43,1
9,64,1
8,77,1
2,67,1
5,43,1
3,75,1
6,91,1
6,75,1
4,74,1
1,51,1
2,90,1
2,77,1
8,73,1
8,36,1
6,42,1
7,33,1
3,95,1
4,55,1
1,58,1
4,48,1
6,51,1
6,60,1
3,44,1
5,69,1
4,78,1
1,59,1
4,62,1
2,46,1
1,55,1
4,60,1
2,35,1
5,62,1
2,75,1
2,39,1
6,89,1
4,45,1
3,97,1
7,94,1
2,94,1
9,70,1
2,87,1
8,34,1
1,58,1
1,32,1
1,51,1
8,48,1
9,61,1
6,65,1
3,35,1
2,93,1
7,83,1
8,34,1
9,80,1
4,49,1
1,44,1
5,50,1
3,57,1
6,67,1
1,86,1
2,90,1
6,41,1
3,41,1
2,48,1
6,37,1
2,33,1
4,79,1
3,51,1
1,80,1
7,62,1
1,82,1
3,81,1
4,83,1
8,73,1
4,55,1
8,33,1
5,34,1
8,48,1
1,47,1
5,86,1
4,47,1
6,50,1
4,56,1
9,61,1
2,38,1
1,56,1
5,82,1
8,80,1
7,37,1
1,45,1
5,86,1
6,50,1
3,38,1
5,60,1
4,65,1
2,87,1
4,81,1
4,58,1
4,88,1
7,57,1
2,94,1
4,86,1
9,63,1
5,73,1
3,90,1
8,51,1
6,49,1
9,55,1
1,73,1
9,60,1
7,59,1
6,43,1
2,61,1
3,66,1
8,63,1
2,71,1
1,71,1
8,90,1
7,51,1
2,77,1
7,75,1
1,76,1
3,51,1
3,55,1
4,75,1
8,85,1
1,68,1
8,72,1
4,90,1
6,62,1
3,74,1
1,33,1
8,47,1
5,78,1
4,69,1
7,88,1
6,73,1
3,94,1
1,58,1
5,85,1
2,57,1
2,96,1
2,85,1
7,56,1
7,97,1
7,44,1
3,74,1
1,95,1
4,76,1
6,33,1
4,55,1
4,77,1
6,67,1
3,63,1
2,57,1
7,75,1
7,82,1
4,81,1
3,95,1
7,66,1
6,70,1
5,52,1
5,90,1
9,57,1
9,55,1
9,75,1
1,44,1
9,83,1
9,45,1
6,41,1
7,61,1
4,71,1
7,79,1
4,48,1
7,69,1
8,38,1
3,93,1
4,44,1
9,85,1
3,78,1
7,61,1
2,63,1
6,59,1
2,41,1
9,73,1
9,32,1
4,74,1
1,38,1
9,55,1
5,81,1
7,52,1
1,38,1
1,94,1
3,85,1
4,44,1
6,82,1
5,90,1
1,92,1
9,51,1
59,1,-1
88,8,-1
92,4,-1
61,7,-1
96,5,-1
42,3,-1
38,6,-1
64,4,-1
56,9,-1
66,1,-1
50,9,-1
50,7,-1
66,8,-1
92,2,-1
85,9,-1
59,8,-1
90,2,-1
56,9,-1
32,2,-1
50,4,-1
49,4,-1
64,7,-1
91,7,-1
48,2,-1
51,7,-1
89,9,-1
58,8,-1
61,2,-1
33,1,-1
49,6,-1
86,9,-1
62,4,-1
58,8,-1
50,6,-1
90,7,-1
97,4,-1
78,6,-1
68,5,-1
60,5,-1
47,3,-1
45,1,-1
97,6,-1
35,7,-1
59,9,-1
55,6,-1
43,5,-1
58,7,-1
70,6,-1
33,4,-1
59,2,-1
63,8,-1
38,3,-1
46,1,-1
90,3,-1
82,9,-1
73,1,-1
84,8,-1
82,2,-1
70,3,-1
77,3,-1
57,8,-1
68,7,-1
52,7,-1
32,8,-1
85,2,-1
85,1,-1
73,5,-1
87,9,-1
33,5,-1
46,5,-1
62,9,-1
84,2,-1
37,6,-1
84,7,-1
76,4,-1
73,6,-1
90,6,-1
88,2,-1
65,7,-1
68,6,-1
37,4,-1
72,8,-1
74,3,-1
94,9,-1
65,6,-1
35,3,-1
76,8,-1
65,1,-1
66,3,-1
65,6,-1
71,2,-1
87,7,-1
80,9,-1
34,1,-1
49,3,-1
76,1,-1
33,4,-1
92,9,-1
65,9,-1
92,7,-1
96,1,-1
84,3,-1
53,6,-1
75,3,-1
95,9,-1
37,5,-1
89,9,-1
50,6,-1
69,9,-1
61,2,-1
92,1,-1
74,3,-1
65,7,-1
49,1,-1
40,6,-1
59,5,-1
97,8,-1
37,5,-1
76,2,-1
96,2,-1
66,3,-1
97,6,-1
40,8,-1
80,7,-1
87,3,-1
90,2,-1
57,7,-1
72,7,-1
55,5,-1
41,9,-1
87,2,-1
47,9,-1
42,8,-1
50,4,-1
82,3,-1
93,8,-1
44,5,-1
44,2,-1
68,6,-1
71,8,-1
77,5,-1
88,1,-1
90,2,-1
38,9,-1
55,3,-1
36,7,-1
41,5,-1
97,3,-1
50,2,-1
35,3,-1
81,4,-1
36,2,-1
80,5,-1
89,3,-1
75,8,-1
44,7,-1
47,6,-1
55,9,-1
76,6,-1
92,7,-1
97,9,-1
79,7,-1
93,6,-1
85,9,-1
51,8,-1
77,1,-1
82,7,-1
62,1,-1
70,4,-1
71,8,-1
72,4,-1
37,2,-1
86,5,-1
78,9,-1
46,8,-1
81,5,-1
34,5,-1
87,6,-1
76,2,-1
47,1,-1
69,7,-1
42,1,-1
34,4,-1
91,4,-1
90,7,-1
61,8,-1
88,7,-1
70,3,-1
90,4,-1
40,5,-1
36,7,-1
84,8,-1
94,2,-1
92,4,-1
70,4,-1
66,6,-1
44,5,-1
77,5,-1
87,6,-1
82,2,-1
36,6,-1
51,7,-1
92,6,-1
82,9,-1
40,8,-1
70,9,-1
36,4,-1
95,3,-1
69,5,-1
58,8,-1
97,8,-1
32,6,-1
79,8,-1
55,3,-1
92,7,-1
56,5,-1
55,9,-1
55,8,-1
48,6,-1
42,3,-1
38,8,-1
79,9,-1
58,7,-1
95,4,-1
37,5,-1
63,5,-1
77,3,-1
85,3,-1
42,1,-1
38,1,-1
64,4,-1
52,5,-1
70,8,-1
89,1,-1
88,5,-1
37,5,-1
35,2,-1
45,1,-1
60,9,-1
35,3,-1
51,6,-1
64,2,-1
46,9,-1
73,9,-1
80,3,-1
73,1,-1
90,3,-1
91,2,-1
70,4,-1
82,9,-1
35,4,-1
65,5,-1
71,9,-1
76,5,-1
74,3,-1
44,6,-1
51,1,-1
90,8,-1
58,3,-1
53,7,-1
68,9,-1
94,4,-1
58,7,-1
71,3,-1
71,4,-1
97,5,-1
77,5,-1
58,7,-1
52,6,-1
47,5,-1
49,9,-1
89,7,-1
89,3,-1
38,5,-1
74,2,-1
46,3,-1
70,5,-1
77,2,-1
36,4,-1
82,3,-1
61,3,-1
70,5,-1
85,7,-1
59,7,-1
79,3,-1
77,2,-1
71,1,-1
97,4,-1
69,3,-1
84,3,-1
82,2,-1
67,4,-1
60,5,-1
57,4,-1
45,8,-1
63,1,-1
65,2,-1
53,3,-1
82,6,-1
89,1,-1
41,9,-1
43,4,-1
43,3,-1
56,1,-1
50,2,-1
82,3,-1
68,5,-1
66,4,-1
53,8,-1
37,6,-1
84,1,-1
36,4,-1
51,9,-1
62,1,-1
35,6,-1
46,5,-1
67,8,-1
91,2,-1
97,1,-1
67,2,-1
62,4,-1
54,1,-1
67,3,-1
69,5,-1
64,3,-1
52,1,-1
36,4,-1
70,2,-1
40,1,-1
73,7,-1
67,3,-1
65,3,-1
77,3,-1
45,4,-1
86,8,-1
48,6,-1
51,7,-1
77,5,-1
85,6,-1
59,4,-1
49,3,-1
33,5,-1
93,3,-1
57,7,-1
81,5,-1
43,2,-1
88,8,-1
74,4,-1
70,8,-1
76,8,-1
52,1,-1
58,8,-1
50,4,-1
56,1,-1
53,3,-1
85,3,-1
80,5,-1
87,8,-1
56,9,-1
41,5,-1
80,8,-1
78,9,-1
66,6,-1
42,1,-1
43,9,-1
69,1,-1
56,1,-1
92,4,-1
54,7,-1
97,6,-1
87,3,-1
74,1,-1
55,6,-1
43,9,-1
68,9,-1
52,3,-1
84,9,-1
73,5,-1
84,7,-1
67,1,-1
60,6,-1
67,7,-1
47,6,-1
77,9,-1
84,6,-1
82,9,-1
36,2,-1
61,1,-1
97,2,-1
45,2,-1
39,5,-1
34,8,-1
93,4,-1
45,2,-1
46,3,-1
42,4,-1
52,9,-1
58,2,-1
66,8,-1
92,6,-1
86,3,-1
63,7,-1
40,6,-1
37,6,-1
38,5,-1
50,2,-1
92,9,-1
49,7,-1
34,1,-1
53,6,-1
92,3,-1
90,4,-1
45,8,-1
73,1,-1
73,5,-1
64,8,-1
82,3,-1
53,4,-1
53,6,-1
44,8,-1
52,5,-1
59,6,-1
35,8,-1
43,1,-1
59,5,-1
49,7,-1
45,9,-1
92,7,-1
51,4,-1
42,4,-1
40,5,-1
45,5,-1
81,1,-1
53,7,-1
84,5,-1
72,4,-1
63,8,-1
65,6,-1
70,6,-1
40,3,-1
75,4,-1
93,4,-1
56,5,-1
74,2,-1
46,1,-1
85,3,-1
36,5,-1
71,9,-1
84,6,-1
65,8,-1
64,8,-1
52,3,-1
51,6,-1
45,5,-1
37,7,-1
37,2,-1
77,2,-1
45,9,-1
73,9,-1
82,1,-1
54,5,-1
83,1,-1
61,3,-1
74,1,-1
65,6,-1
45,8,-1
57,9,-1
57,4,-1
41,5,-1
88,1,-1
78,8,-1
67,3,-1
80,8,-1
96,5,-1
41,3,-1
38,8,-1
58,6,-1
61,3,-1
34,4,-1
58,5,-1
63,7,-1
48,5,-1
67,8,-1
90,2,-1
39,2,-1
68,2,-1
51,7,-1
44,9,-1
89,8,-1
70,1,-1
77,1,-1
65,9,-1
90,1,-1
71,8,-1
92,1,-1
66,1,-1
93,7,-1
35,4,-1
92,8,-1
37,3,-1
89,7,-1
82,4,-1
88,4,-1
95,9,-1
39,1,-1
34,3,-1
94,9,-1
88,9,-1
72,3,-1
86,7,-1
65,8,-1
44,2,-1
84,7,-1
93,5,-1
97,6,-1
43,9,-1
83,6,-1
45,7,-1
77,5,-1
67,2,-1
74,3,-1
93,9,-1
93,7,-1
52,9,-1
45,3,-1
35,6,-1
35,4,-1
32,6,-1
41,2,-1
77,6,-1
60,6,-1
59,5,-1
46,9,-1
38,3,-1
34,3,-1
90,6,-1
37,1,-1
79,4,-1
43,1,-1
75,8,-1
49,4,-1
40,8,-1
36,7,-1
82,5,-1
59,7,-1
59,4,-1
61,2,-1
49,1,-1
35,7,-1
45,2,-1
82,9,-1
69,4,-1
92,8,-1
38,1,-1
76,3,-1
79,5,-1
46,3,-1
80,1,-1
64,1,-1
73,4,-1
64,1,-1
44,1,-1
72,7,-1
46,7,-1
81,8,-1
68,7,-1
43,1,-1
39,2,-1
64,9,-1
61,3,-1
93,6,-1
79,4,-1
88,2,-1
54,2,-1
48,3,-1
40,4,-1
33,6,-1
47,6,-1
39,5,-1
81,7,-1
85,9,-1
51,3,-1
73,6,-1
50,3,-1
80,1,-1
74,8,-1
38,2,-1
50,7,-1
71,9,-1
93,9,-1
32,6,-1
55,5,-1
96,2,-1
43,7,-1
94,4,-1
34,8,-1
60,8,-1
91,3,-1
73,2,-1
46,5,-1
77,4,-1
78,7,-1
83,7,-1
80,3,-1
84,7,-1
51,2,-1
65,9,-1
53,9,-1
68,9,-1
45,1,-1
71,6,-1
80,8,-1
36,9,-1
47,8,-1
52,5,-1
43,6,-1
36,1,-1
65,9,-1
87,2,-1
47,7,-1
54,1,-1
45,1,-1
97,8,-1
48,8,-1
83,6,-1
52,8,-1
59,2,-1
60,6,-1
85,7,-1
74,7,-1
62,6,-1
44,6,-1
39,9,-1
41,2,-1
86,4,-1
82,9,-1
38,9,-1
85,2,-1
74,6,-1
57,5,-1
33,6,-1
88,1,-1
35,3,-1
81,4,-1
32,9,-1
72,3,-1
47,4,-1
52,5,-1
97,8,-1
70,3,-1
71,2,-1
77,9,-1
58,8,-1
85,4,-1
50,7,-1
71,9,-1
90,3,-1
81,7,-1
84,1,-1
74,7,-1
44,8,-1
55,3,-1
67,1,-1
97,3,-1
35,1,-1
89,2,-1
94,2,-1
72,4,-1
70,5,-1
32,3,-1
33,2,-1
38,1,-1
87,7,-1
46,2,-1
49,2,-1
57,4,-1
36,2,-1
53,1,-1
43,1,-1
76,1,-1
48,5,-1
85,1,-1
34,1,-1
83,8,-1
87,5,-1
47,3,-1
40,3,-1
58,5,-1
45,6,-1
38,8,-1
79,9,-1
92,4,-1
78,9,-1
34,4,-1
70,1,-1
95,2,-1
93,1,-1
43,8,-1
97,7,-1
51,2,-1
49,1,-1
59,5,-1
32,9,-1
50,8,-1
78,4,-1
37,6,-1
75,7,-1
43,7,-1
47,8,-1
64,5,-1
50,4,-1
57,9,-1
91,9,-1
90,3,-1
64,5,-1
89,1,-1
40,9,-1
67,5,-1
57,4,-1
54,9,-1
46,6,-1
80,6,-1
83,2,-1
83,1,-1
53,7,-1
86,7,-1
88,8,-1
80,5,-1
84,1,-1
92,8,-1
59,9,-1
57,9,-1
61,5,-1
77,4,-1
38,9,-1
49,3,-1
34,5,-1
74,3,-1
91,5,-1
53,4,-1
96,6,-1
57,5,-1
34,9,-1
51,9,-1
96,8,-1
70,4,-1
63,4,-1
50,6,-1
46,7,-1
85,8,-1
62,1,-1
45,3,-1
32,7,-1
77,7,-1
92,6,-1
96,2,-1
84,6,-1
76,2,-1
64,8,-1
95,3,-1
61,1,-1
32,6,-1
94,1,-1
36,5,-1
54,4,-1
50,4,-1
73,9,-1
92,6,-1
40,4,-1
37,4,-1
52,1,-1
94,1,-1
71,8,-1
68,2,-1
62,3,-1
84,7,-1
56,8,-1
72,6,-1
52,5,-1
60,2,-1
33,3,-1
33,8,-1
32,5,-1
85,8,-1
70,2,-1
59,8,-1
83,3,-1
72,9,-1
42,1,-1
50,1,-1
81,2,-1
51,3,-1
53,2,-1
46,1,-1
46,6,-1
97,1,-1
60,5,-1
52,6,-1
57,7,-1
68,7,-1
68,6,-1
44,4,-1
60,1,-1
63,9,-1
94,6,-1
45,4,-1
76,6,-1
82,5,-1
34,8,-1
91,8,-1
56,5,-1
37,6,-1
41,1,-1
57,5,-1
74,6,-1
51,3,-1
45,8,-1
37,8,-1
65,6,-1
35,1,-1
41,8,-1
51,8,-1
72,8,-1
46,5,-1
46,9,-1
73,2,-1
84,3,-1
77,6,-1
93,2,-1
62,7,-1
33,7,-1
67,1,-1
53,7,-1
44,4,-1
87,7,-1
97,4,-1
74,3,-1
45,8,-1
68,2,-1
38,5,-1
65,1,-1
38,4,-1
41,9,-1
71,6,-1
60,1,-1
70,5,-1
77,6,-1
89,2,-1
71,3,-1
68,3,-1
83,6,-1
38,9,-1
46,9,-1
95,2,-1
92,6,-1
44,1,-1
53,2,-1
77,5,-1
93,2,-1
89,2,-1
65,7,-1
58,4,-1
61,6,-1
53,6,-1
66,9,-1
96,5,-1
48,4,-1
68,3,-1
61,7,-1
43,2,-1
45,3,-1
37,9,-1
87,7,-1
41,5,-1
47,2,-1
76,5,-1
39,5,-1
79,5,-1
51,2,-1
45,6,-1
35,6,-1
79,8,-1
90,9,-1
48,8,-1
90,9,-1
62,2,-1
52,7,-1
97,2,-1
43,9,-1
72,3,-1
48,2,-1
77,1,-1
63,9,-1
78,7,-1
33,5,-1
34,6,-1
50,4,-1
51,4,-1
97,1,-1
54,4,-1
88,8,-1
68,7,-1
96,8,-1
62,7,-1
51,8,-1
72,7,-1
42,2,-1
89,5,-1
90,8,-1
36,1,-1
89,1,-1
89,8,-1
95,4,-1
89,5,-1
93,1,-1
73,2,-1
39,8,-1
79,5,-1
82,6,-1
75,5,-1
68,5,-1
59,3,-1
95,8,-1
61,8,-1
58,5,-1
82,7,-1
56,2,-1
65,6,-1
62,9,-1
49,1,-1
70,3,-1
32,9,-1
87,3,-1
88,4,-1
32,4,-1
95,3,-1
78,2,-1
92,3,-1
85,9,-1
68,8,-1
96,4,-1
65,8,-1
87,3,-1
49,8,-1
87,3,-1
60,1,-1
85,3,-1
64,2,-1
41,6,-1
50,1,-1
70,1,-1
77,3,-1
41,7,-1
61,8,-1
50,1,-1
97,1,-1
77,3,-1
47,1,-1
48,4,-1
83,7,-1
81,9,-1
87,1,-1
68,4,-1
33,3,-1
94,8,-1
91,1,-1
41,4,-1
36,4,-1
86,4,-1
62,6,-1
44,4,-1
92,1,-1
85,7,-1
94,3,-1
49,7,-1
77,8,-1
71,8,-1
58,1,-1
86,1,-1
60,9,-1
80,6,-1
87,4,-1
70,6,-1
91,9,-1
74,8,-1
49,4,-1
70,8,-1
76,7,-1
92,5,-1
69,7,-1
36,8,-1
75,5,-1
84,9,-1
64,8,-1
56,8,-1
43,4,-1
65,4,-1
69,8,-1
53,2,-1
89,4,-1
39,5,-1
57,8,-1
60,7,-1
33,9,-1
56,5,-1
81,3,-1
58,6,-1
94,8,-1
86,4,-1
39,6,-1
97,7,-1
41,5,-1
67,8,-1
70,5,-1
48,1,-1
97,1,-1
80,3,-1
67,5,-1
38,8,-1
43,9,-1
55,3,-1
85,4,-1
41,5,-1
71,9,-1
38,8,-1
59,4,-1
55,9,-1
32,6,-1
87,4,-1
80,8,-1
37,1,-1
94,5,-1
77,6,-1
82,8,-1
87,5,-1
73,4,-1
61,5,-1
91,9,-1
54,3,-1
55,8,-1
91,2,-1
60,2,-1
47,7,-1
57,9,-1
87,3,-1
55,4,-1
36,7,-1
90,4,-1
94,9,-1
78,6,-1
57,2,-1
46,1,-1
45,6,-1
90,5,-1
92,7,-1
83,3,-1
59,9,-1
70,6,-1
61,8,-1
79,3,-1
52,3,-1
50,8,-1
74,9,-1
54,6,-1
61,4,-1
38,1,-1
52,8,-1
82,2,-1
90,3,-1
50,1,-1
80,9,-1
63,8,-1
80,5,-1
57,1,-1
57,8,-1
75,3,-1
33,3,-1
81,9,-1
87,9,-1
87,1,-1
79,8,-1
60,4,-1
49,8,-1
50,1,-1
58,7,-1
85,7,-1
77,4,-1
71,1,-1
33,8,-1
63,5,-1
58,6,-1
39,6,-1
50,6,-1
71,7,-1
96,5,-1
91,4,-1
71,8,-1
75,4,-1
62,3,-1
97,4,-1
71,2,-1
81,1,-1
82,8,-1
94,1,-1
77,3,-1
81,8,-1
65,4,-1
53,7,-1
91,1,-1
97,8,-1
54,4,-1
55,2,-1
37,4,-1
51,3,-1
45,2,-1
92,8,-1
38,5,-1
64,1,-1
52,4,-1
69,9,-1
64,1,-1
81,4,-1
36,9,-1
32,4,-1
72,7,-1
77,4,-1
71,2,-1
89,3,-1
74,8,-1
87,3,-1
48,4,-1
75,4,-1
58,4,-1
36,6,-1
78,7,-1
66,5,-1
69,6,-1
60,1,-1
63,2,-1
42,1,-1
91,6,-1
87,8,-1
72,8,-1
82,9,-1
66,5,-1
58,7,-1
45,8,-1
67,5,-1
71,9,-1
37,3,-1
56,9,-1
83,8,-1
75,2,-1
46,7,-1
77,3,-1
71,5,-1
72,2,-1
58,2,-1
76,8,-1
77,3,-1
88,7,-1
49,5,-1
59,3,-1
37,8,-1
47,2,-1
89,9,-1
92,8,-1
60,5,-1
64,6,-1
36,7,-1
82,3,-1
78,2,-1
46,5,-1
45,6,-1
45,9,-1
48,1,-1
85,1,-1
49,9,-1
73,6,-1
74,7,-1
73,6,-1
43,4,-1
53,8,-1
51,9,-1
94,9,-1
73,4,-1
89,6,-1
80,5,-1
57,8,-1
59,5,-1
97,2,-1
91,7,-1
76,4,-1
78,2,-1
59,7,-1
42,3,-1
47,8,-1
97,4,-1
58,7,-1
39,6,-1
61,3,-1
87,4,-1
66,7,-1
59,4,-1
90,5,-1
91,7,-1
81,3,-1
40,5,-1
39,6,-1
89,4,-1
89,8,-1
85,4,-1
38,2,-1
80,5,-1
61,3,-1
90,5,-1
35,8,-1
97,2,-1
49,9,-1
97,2,-1
32,6,-1
77,1,-1
76,8,-1
69,2,-1
73,8,-1
80,4,-1
95,6,-1
55,2,-1
79,7,-1
85,5,-1
97,3,-1
41,3,-1
42,6,-1
59,4,-1
60,2,-1
62,5,-1
71,9,-1
73,5,-1
78,7,-1
34,2,-1
38,8,-1
35,7,-1
97,4,-1
52,4,-1
69,7,-1
48,2,-1
46,5,-1
55,6,-1
74,5,-1
49,6,-1
53,4,-1
50,7,-1
40,9,-1
77,7,-1
74,8,-1
96,5,-1
57,7,-1
85,6,-1
44,6,-1
93,8,-1
89,8,-1
96,7,-1
38,6,-1
64,3,-1
40,5,-1
72,1,-1
51,8,-1
40,4,-1
65,1,-1
68,3,-1
42,1,-1
70,9,-1
37,9,-1
33,9,-1
74,9,-1
78,6,-1
52,6,-1
34,2,-1
41,9,-1
67,6,-1
44,9,-1
56,2,-1
79,1,-1
34,5,-1
65,6,-1
95,7,-1
82,4,-1
86,9,-1
37,2,-1
57,1,-1
56,5,-1
48,3,-1
60,8,-1
78,3,-1
33,5,-1
44,9,-1
79,3,-1
82,6,-1
77,2,-1
71,5,-1
73,8,-1
68,7,-1
33,3,-1
93,5,-1
34,5,-1
46,8,-1
51,8,-1
46,2,-1
33,5,-1
73,7,-1
76,1,-1
71,2,-1
58,2,-1
41,3,-1
63,3,-1
76,8,-1
93,6,-1
56,1,-1
89,6,-1
93,3,-1
45,7,-1
96,7,-1
36,1,-1
49,1,-1
37,8,-1
47,3,-1
32,3,-1
61,6,-1
48,7,-1
94,6,-1
92,3,-1
55,5,-1
89,7,-1
69,2,-1
87,3,-1
45,2,-1
46,3,-1
35,2,-1
61,6,-1
84,6,-1
56,4,-1
62,5,-1
74,6,-1
35,5,-1
46,1,-1
81,7,-1
44,7,-1
48,2,-1
33,2,-1
54,6,-1
79,6,-1
80,9,-1
76,5,-1
81,8,-1
48,2,-1
40,2,-1
44,5,-1
32,1,-1
95,4,-1
49,5,-1
72,1,-1
71,4,-1
55,8,-1
39,8,-1
37,2,-1
71,6,-1
87,4,-1
33,7,-1
91,7,-1
54,6,-1
95,5,-1
38,5,-1
60,4,-1
73,8,-1
74,7,-1
37,5,-1
50,1,-1
33,3,-1
94,3,-1
78,4,-1
97,2,-1
81,5,-1
60,7,-1
73,5,-1
35,2,-1
40,4,-1
32,5,-1
94,4,-1
45,4,-1
33,6,-1
70,4,-1
90,7,-1
42,5,-1
46,9,-1
63,7,-1
34,5,-1
43,3,-1
32,8,-1
38,3,-1
93,1,-1
51,1,-1
74,3,-1
59,5,-1
46,2,-1
85,1,-1
35,5,-1
48,7,-1
38,9,-1
55,7,-1
33,4,-1
81,3,-1
50,2,-1
96,2,-1
42,7,-1
36,4,-1
45,2,-1
32,8,-1
70,1,-1
43,1,-1
38,7,-1
56,4,-1
50,6,-1
35,5,-1
58,6,-1
46,9,-1
76,7,-1
82,7,-1
92,4,-1
59,9,-1
97,4,-1
82,9,-1
77,1,-1
61,2,-1
69,7,-1
64,9,-1
74,4,-1
36,4,-1
85,3,-1
73,7,-1
94,5,-1
52,5,-1
35,7,-1
58,8,-1
48,9,-1
39,8,-1
59,9,-1
51,4,-1
90,5,-1
84,2,-1
68,2,-1
50,6,-1
44,6,-1
46,6,-1
83,7,-1
95,6,-1
89,2,-1
94,3,-1
94,4,-1
42,4,-1
58,6,-1
72,1,-1
62,3,-1
91,2,-1
79,3,-1
33,6,-1
90,2,-1
37,2,-1
42,3,-1
44,9,-1
67,5,-1
69,9,-1
82,5,-1
81,3,-1
38,3,-1
41,6,-1
59,1,-1
40,9,-1
61,5,-1
45,3,-1
76,2,-1
79,6,-1
41,1,-1
66,8,-1
88,9,-1
45,6,-1
60,6,-1
81,4,-1
92,1,-1
78,7,-1
63,8,-1
83,6,-1
80,3,-1
75,1,-1
33,8,-1
93,7,-1
32,2,-1
45,5,-1
45,8,-1
56,2,-1
32,4,-1
35,8,-1
48,6,-1
55,6,-1
51,9,-1
87,5,-1
53,8,-1
77,4,-1
32,1,-1
32,6,-1
32,5,-1
55,1,-1
53,4,-1
60,3,-1
45,8,-1
96,9,-1
58,6,-1
59,4,-1
43,7,-1
61,7,-1
35,4,-1
46,1,-1
37,1,-1
43,8,-1
61,1,-1
84,3,-1
49,5,-1
85,1,-1
55,7,-1
54,8,-1
56,1,-1
64,6,-1
66,9,-1
59,5,-1
66,3,-1
96,9,-1
84,2,-1
90,4,-1
86,9,-1
40,1,-1
36,7,-1
66,7,-1
90,8,-1
39,5,-1
88,2,-1
54,6,-1
39,2,-1
79,4,-1
62,8,-1
93,8,-1
36,2,-1
72,7,-1
85,7,-1
42,2,-1
47,7,-1
53,5,-1
71,8,-1
41,7,-1
38,5,-1
36,8,-1
74,7,-1
63,5,-1
83,3,-1
87,4,-1
75,6,-1
65,9,-1
33,8,-1
72,6,-1
49,1,-1
65,8,-1
87,5,-1
81,4,-1
89,7,-1
33,2,-1
80,4,-1
51,8,-1
88,7,-1
39,2,-1
77,8,-1
90,2,-1
36,3,-1
33,5,-1
66,3,-1
70,8,-1
82,5,-1
81,9,-1
44,7,-1
60,7,-1
39,9,-1
91,7,-1
37,2,-1
37,9,-1
47,8,-1
96,4,-1
44,9,-1
88,9,-1
80,4,-1
71,6,-1
81,9,-1
78,9,-1
70,5,-1
93,8,-1
45,6,-1
75,5,-1
49,4,-1
51,3,-1
89,3,-1
92,4,-1
50,7,-1
92,3,-1
75,2,-1
63,7,-1
46,1,-1
89,4,-1
80,1,-1
86,5,-1
85,1,-1
63,6,-1
70,6,-1
84,3,-1
38,6,-1
96,9,-1
49,1,-1
54,6,-1
48,8,-1
96,3,-1
47,2,-1
34,1,-1
84,8,-1
79,5,-1
55,2,-1
57,5,-1
82,1,-1
32,2,-1
43,9,-1
59,4,-1
53,5,-1
42,6,-1
85,8,-1
41,8,-1
38,1,-1
39,1,-1
95,3,-1
63,3,-1
59,7,-1
50,3,-1
80,4,-1
36,1,-1
67,2,-1
33,2,-1
92,8,-1
77,1,-1
56,1,-1
95,3,-1
95,3,-1
87,2,-1
51,3,-1
95,9,-1
91,3,-1
58,3,-1
50,6,-1
73,5,-1
32,2,-1
73,8,-1
90,4,-1
42,9,-1
44,1,-1
84,5,-1
97,9,-1
41,2,-1
76,5,-1
73,7,-1
36,1,-1
42,2,-1
43,7,-1
71,8,-1
32,2,-1
79,3,-1
36,3,-1
74,6,-1
84,8,-1
97,6,-1
95,7,-1
58,8,-1
58,4,-1
65,7,-1
54,9,-1
83,5,-1
37,9,-1
55,1,-1
43,1,-1
77,2,-1
78,2,-1
34,8,-1
70,5,-1
70,9,-1
73,6,-1
59,7,-1
84,4,-1
94,3,-1
86,3,-1
32,1,-1
55,6,-1
35,1,-1
53,8,-1
91,5,-1
76,4,-1
45,6,-1
64,6,-1
75,5,-1
69,7,-1
